"lat","lon"
-33.137499,150.059588
-33.108618,150.050996
-33.927955,151.218832
-33.929062,151.219181
-33.934058,151.21885
-33.932883,151.218715
-33.688378,150.9032
-33.852792,150.805773
-32.738549,151.755493
-30.547987,150.94216
-30.930986,150.918303
-32.553982,151.621605
-33.665301,151.080134
-32.584017,151.797128
-28.832786,153.31366
-34.125401,150.775491
-33.77774,150.961389
-33.596761,150.85446
-33.597692,150.856161
-33.949857,150.838992
-32.953254,151.738657
-34.654606,146.597451
